transaction_id,date,customer_id,category,product,quantity,unit_price,total_price,discount
TXN-004694,2024-06-23,CUST-0111,Pet Accessories,Pet Carrier,1,35.12,35.12,0.0
TXN-004694,2024-06-23,CUST-0111,Cat Toys,Interactive Ball Tower,1,6.4,6.4,0.0
TXN-004694,2024-06-23,CUST-0111,Pet Accessories,Dog Leash,2,32.47,64.94,0.0
TXN-004694,2024-06-23,CUST-0111,Grooming Supplies,Nail Clippers,2,15.38,30.76,0.0
TXN-004695,2024-06-23,CUST-0045,Cat Toys,Cat Tunnel,3,5.44,16.32,0.0
TXN-004695,2024-06-23,CUST-0045,Cat Toys,Feather Wand,1,12.82,12.82,0.0
TXN-004695,2024-06-23,CUST-0045,Grooming Supplies,Dog Shampoo,2,16.71,28.64,4.779847882541989
TXN-004695,2024-06-23,CUST-0045,Cat Food,Premium Cat Kibble,1,18.74,18.74,0.0
TXN-004695,2024-06-23,CUST-0045,Dog Food,Premium Dry Dog Food,1,37.2,27.93,9.271364534340137
TXN-004696,2024-06-23,CUST-0049,Cat Food,Premium Cat Kibble,1,14.17,14.17,0.0
TXN-004696,2024-06-23,CUST-0049,Dog Food,Senior Dog Diet,2,26.27,52.54,0.0
TXN-004697,2024-06-23,CUST-0154,Grooming Services,Nail Trim,1,75.67,75.67,0.0
TXN-004698,2024-06-23,CUST-0188,Cat Toys,Catnip Mouse,1,15.5,15.5,0.0
TXN-004698,2024-06-23,CUST-0188,Grooming Supplies,Cat Shampoo,1,28.16,28.16,0.0
TXN-004698,2024-06-23,CUST-0188,Dog Toys,Interactive Puzzle Toy,1,21.31,21.31,0.0
TXN-004699,2024-06-23,CUST-0063,Pet Accessories,Dog Collar,3,16.26,48.78,0.0
TXN-004699,2024-06-23,CUST-0063,Dog Food,Senior Dog Diet,2,28.06,56.12,0.0
TXN-004699,2024-06-23,CUST-0063,Cat Food,Kitten Formula,1,34.0,34.0,0.0
TXN-004700,2024-06-23,CUST-0123,Cat Toys,Interactive Ball Tower,1,8.26,8.26,0.0
TXN-004700,2024-06-23,CUST-0123,Cat Food,Senior Cat Diet,1,34.78,34.78,0.0
TXN-004700,2024-06-23,CUST-0123,Dog Food,Premium Dry Dog Food,1,43.82,43.82,0.0
TXN-004700,2024-06-23,CUST-0123,Cat Food,Senior Cat Diet,1,41.69,31.7,9.991527629910719
TXN-004700,2024-06-23,CUST-0123,Cat Food,Wet Cat Food Pouches,1,33.61,33.61,0.0
TXN-004701,2024-06-23,CUST-0121,Dog Food,Senior Dog Diet,3,20.48,61.44,0.0
TXN-004702,2024-06-23,CUST-0100,Cat Food,Premium Cat Kibble,2,43.93,71.07,16.794269672622146
TXN-004702,2024-06-23,CUST-0100,Dog Toys,Tennis Ball Pack,1,8.76,8.76,0.0
TXN-004703,2024-06-24,CUST-0151,Dog Toys,Tennis Ball Pack,1,12.56,12.56,0.0
TXN-004703,2024-06-24,CUST-0151,Cat Toys,Feather Wand,1,14.19,14.19,0.0
TXN-004703,2024-06-24,CUST-0151,Grooming Services,Basic Bath,1,26.57,26.57,0.0
TXN-004703,2024-06-24,CUST-0151,Dog Toys,Rope Tug Toy,2,23.86,47.72,0.0
TXN-004704,2024-06-24,CUST-0197,Dog Toys,Interactive Puzzle Toy,1,21.14,21.14,0.0
TXN-004704,2024-06-24,CUST-0197,Grooming Services,Teeth Cleaning,1,54.61,54.61,0.0
TXN-004705,2024-06-24,CUST-0161,Grooming Supplies,Brush,3,26.18,78.54,0.0
TXN-004705,2024-06-24,CUST-0161,Dog Food,Wet Dog Food Cans,1,17.3,17.3,0.0
TXN-004705,2024-06-24,CUST-0161,Grooming Supplies,Dog Shampoo,1,13.23,13.23,0.0
TXN-004706,2024-06-24,CUST-0131,Dog Food,Senior Dog Diet,1,30.89,24.99,5.897032903318447
TXN-004706,2024-06-24,CUST-0131,Cat Food,Hairball Control Formula,2,42.61,85.22,0.0
TXN-004707,2024-06-24,CUST-0123,Cat Toys,Catnip Mouse,1,8.59,8.59,0.0
TXN-004707,2024-06-24,CUST-0123,Cat Toys,Laser Pointer,1,3.68,3.68,0.0
TXN-004707,2024-06-24,CUST-0123,Pet Accessories,Pet Carrier,1,28.97,28.97,0.0
TXN-004707,2024-06-24,CUST-0123,Dog Food,Senior Dog Diet,1,39.22,39.22,0.0
TXN-004708,2024-06-24,CUST-0102,Dog Toys,Interactive Puzzle Toy,2,9.35,18.7,0.0
TXN-004708,2024-06-24,CUST-0102,Cat Food,Premium Cat Kibble,2,24.49,39.42,9.555556315767694
TXN-004708,2024-06-24,CUST-0102,Dog Food,Grain-Free Dog Food,1,26.55,26.55,0.0
TXN-004709,2024-06-24,CUST-0041,Cat Food,Hairball Control Formula,1,38.23,38.23,0.0
TXN-004710,2024-06-24,CUST-0077,Health Products,Flea & Tick Treatment,1,36.25,28.19,8.057810652758754
TXN-004710,2024-06-24,CUST-0077,Cat Food,Hairball Control Formula,1,16.13,16.13,0.0
TXN-004711,2024-06-24,CUST-0103,Pet Accessories,Dog Collar,1,22.72,22.72,0.0
TXN-004711,2024-06-24,CUST-0103,Dog Food,Puppy Kibble,1,56.56,56.56,0.0
TXN-004711,2024-06-24,CUST-0103,Dog Food,Puppy Kibble,1,56.94,56.94,0.0
TXN-004711,2024-06-24,CUST-0103,Dog Food,Puppy Kibble,1,40.32,40.32,0.0
TXN-004711,2024-06-24,CUST-0103,Dog Food,Wet Dog Food Cans,1,47.59,47.59,0.0
TXN-004712,2024-06-24,CUST-0046,Cat Toys,Laser Pointer,3,4.97,14.91,0.0
TXN-004712,2024-06-24,CUST-0046,Cat Food,Senior Cat Diet,1,44.64,44.64,0.0
TXN-004713,2024-06-24,CUST-0109,Pet Accessories,Dog Collar,1,16.5,16.5,0.0
TXN-004714,2024-06-24,CUST-0038,Dog Food,Wet Dog Food Cans,1,45.04,45.04,0.0
TXN-004714,2024-06-24,CUST-0038,Dog Food,Senior Dog Diet,1,49.46,49.46,0.0
TXN-004714,2024-06-24,CUST-0038,Cat Toys,Laser Pointer,1,12.04,12.04,0.0
TXN-004714,2024-06-24,CUST-0038,Dog Toys,Interactive Puzzle Toy,1,21.13,21.13,0.0
TXN-004714,2024-06-24,CUST-0038,Cat Toys,Interactive Ball Tower,1,17.83,17.83,0.0
TXN-004714,2024-06-24,CUST-0038,Dog Food,Senior Dog Diet,1,41.55,32.57,8.97554321945304
TXN-004714,2024-06-24,CUST-0038,Cat Food,Wet Cat Food Pouches,1,35.5,35.5,0.0
TXN-004715,2024-06-24,CUST-0035,Dog Food,Grain-Free Dog Food,2,34.49,68.98,0.0
TXN-004716,2024-06-24,CUST-0146,Dog Food,Wet Dog Food Cans,1,35.38,28.52,6.859831107756709
TXN-004716,2024-06-24,CUST-0146,Cat Toys,Catnip Mouse,4,12.98,51.92,0.0
TXN-004717,2024-06-24,CUST-0158,Dog Toys,Plush Squeaky Toy,1,19.15,19.15,0.0
TXN-004717,2024-06-24,CUST-0158,Health Products,Flea & Tick Treatment,2,16.89,33.78,0.0
TXN-004717,2024-06-24,CUST-0158,Dog Food,Premium Dry Dog Food,1,45.6,45.6,0.0
TXN-004717,2024-06-24,CUST-0158,Dog Toys,Plush Squeaky Toy,1,19.97,19.97,0.0
TXN-004718,2024-06-24,CUST-0196,Grooming Supplies,Nail Clippers,2,18.99,37.98,0.0
TXN-004718,2024-06-24,CUST-0196,Cat Toys,Interactive Ball Tower,1,5.54,5.54,0.0
TXN-004718,2024-06-24,CUST-0196,Dog Toys,Interactive Puzzle Toy,1,6.57,6.57,0.0
TXN-004719,2024-06-25,CUST-0143,Dog Food,Puppy Kibble,1,30.04,30.04,0.0
TXN-004719,2024-06-25,CUST-0143,Pet Accessories,Dog Collar,1,13.09,13.09,0.0
TXN-004719,2024-06-25,CUST-0143,Dog Toys,Rubber Chew Toy,1,5.58,5.58,0.0
TXN-004719,2024-06-25,CUST-0143,Cat Food,Wet Cat Food Pouches,2,20.58,32.39,8.7747388506869
TXN-004719,2024-06-25,CUST-0143,Pet Accessories,Pet Carrier,2,16.47,28.46,4.480719448705722
TXN-004720,2024-06-25,CUST-0028,Dog Food,Wet Dog Food Cans,1,53.02,53.02,0.0
TXN-004720,2024-06-25,CUST-0028,Dog Food,Wet Dog Food Cans,1,38.38,38.38,0.0
TXN-004720,2024-06-25,CUST-0028,Cat Food,Premium Cat Kibble,1,24.28,24.28,0.0
TXN-004721,2024-06-25,CUST-0186,Grooming Services,De-shedding Treatment,1,83.34,83.34,0.0
TXN-004721,2024-06-25,CUST-0186,Health Products,Dental Chews,1,38.67,38.67,0.0
TXN-004721,2024-06-25,CUST-0186,Cat Toys,Laser Pointer,2,14.98,25.48,4.481119175993293
TXN-004721,2024-06-25,CUST-0186,Cat Food,Kitten Formula,3,28.08,84.24,0.0
TXN-004722,2024-06-25,CUST-0074,Grooming Supplies,Brush,1,28.51,28.51,0.0
TXN-004722,2024-06-25,CUST-0074,Cat Food,Senior Cat Diet,1,28.93,28.93,0.0
TXN-004722,2024-06-25,CUST-0074,Cat Food,Hairball Control Formula,2,29.56,59.12,0.0
TXN-004723,2024-06-25,CUST-0093,Dog Food,Puppy Kibble,1,22.91,22.91,0.0
TXN-004723,2024-06-25,CUST-0093,Cat Toys,Cat Tunnel,1,10.94,10.94,0.0
TXN-004723,2024-06-25,CUST-0093,Cat Toys,Catnip Mouse,2,9.08,18.16,0.0
TXN-004724,2024-06-25,CUST-0111,Dog Food,Premium Dry Dog Food,2,35.65,71.3,0.0
TXN-004724,2024-06-25,CUST-0111,Cat Toys,Interactive Ball Tower,1,20.0,20.0,0.0
TXN-004724,2024-06-25,CUST-0111,Cat Food,Senior Cat Diet,2,44.66,89.32,0.0
TXN-004724,2024-06-25,CUST-0111,Health Products,Dental Chews,1,34.4,34.4,0.0
TXN-004725,2024-06-25,CUST-0007,Dog Food,Wet Dog Food Cans,1,30.54,30.54,0.0
TXN-004725,2024-06-25,CUST-0007,Pet Accessories,Pet Carrier,1,21.53,21.53,0.0
TXN-004725,2024-06-25,CUST-0007,Dog Food,Senior Dog Diet,1,33.03,33.03,0.0
TXN-004725,2024-06-25,CUST-0007,Cat Toys,Laser Pointer,1,16.53,16.53,0.0
TXN-004726,2024-06-25,CUST-0053,Cat Food,Kitten Formula,2,24.21,48.42,0.0
TXN-004727,2024-06-26,CUST-0042,Health Products,Dental Chews,1,21.01,21.01,0.0
TXN-004727,2024-06-26,CUST-0042,Cat Toys,Cat Tunnel,2,10.63,21.26,0.0
TXN-004728,2024-06-26,CUST-0191,Dog Toys,Tennis Ball Pack,2,18.68,37.36,0.0
TXN-004728,2024-06-26,CUST-0191,Dog Food,Puppy Kibble,1,52.21,52.21,0.0
TXN-004728,2024-06-26,CUST-0191,Dog Food,Premium Dry Dog Food,2,41.28,82.56,0.0
TXN-004728,2024-06-26,CUST-0191,Dog Food,Grain-Free Dog Food,1,48.58,48.58,0.0
TXN-004729,2024-06-26,CUST-0106,Dog Food,Grain-Free Dog Food,2,43.97,87.94,0.0
TXN-004729,2024-06-26,CUST-0106,Health Products,Dental Chews,1,15.53,15.53,0.0
TXN-004729,2024-06-26,CUST-0106,Cat Food,Hairball Control Formula,2,15.69,31.38,0.0
TXN-004729,2024-06-26,CUST-0106,Cat Toys,Catnip Mouse,1,11.79,11.79,0.0
TXN-004729,2024-06-26,CUST-0106,Dog Food,Puppy Kibble,1,47.43,47.43,0.0
TXN-004730,2024-06-26,CUST-0017,Grooming Supplies,Nail Clippers,2,11.72,18.07,5.367241939733381
TXN-004730,2024-06-26,CUST-0017,Dog Food,Wet Dog Food Cans,2,47.15,94.3,0.0
TXN-004731,2024-06-26,CUST-0007,Cat Toys,Catnip Mouse,3,7.15,21.45,0.0
TXN-004731,2024-06-26,CUST-0007,Dog Toys,Rubber Chew Toy,1,18.56,18.56,0.0
TXN-004731,2024-06-26,CUST-0007,Dog Toys,Rope Tug Toy,1,16.17,16.17,0.0
TXN-004732,2024-06-26,CUST-0050,Cat Food,Hairball Control Formula,1,10.45,10.45,0.0
TXN-004733,2024-06-26,CUST-0079,Dog Food,Grain-Free Dog Food,1,27.93,27.93,0.0
TXN-004733,2024-06-26,CUST-0079,Pet Accessories,Dog Leash,1,19.91,19.91,0.0
TXN-004733,2024-06-26,CUST-0079,Dog Food,Grain-Free Dog Food,3,54.4,163.2,0.0
TXN-004733,2024-06-26,CUST-0079,Cat Food,Hairball Control Formula,1,21.43,21.43,0.0
TXN-004734,2024-06-26,CUST-0042,Health Products,Ear Cleaner,1,25.08,23.37,1.7137074963975898
TXN-004734,2024-06-26,CUST-0042,Dog Food,Grain-Free Dog Food,1,40.45,40.45,0.0
TXN-004734,2024-06-26,CUST-0042,Health Products,Joint Supplements,1,44.58,44.58,0.0
TXN-004735,2024-06-26,CUST-0144,Dog Food,Senior Dog Diet,1,32.04,25.47,6.573796665443707
TXN-004735,2024-06-26,CUST-0144,Pet Accessories,Pet ID Tag,1,21.79,21.79,0.0
TXN-004735,2024-06-26,CUST-0144,Cat Toys,Laser Pointer,1,3.36,3.36,0.0
TXN-004735,2024-06-26,CUST-0144,Health Products,Vitamins,1,24.92,24.92,0.0
TXN-004736,2024-06-26,CUST-0003,Cat Food,Senior Cat Diet,1,27.45,27.45,0.0
TXN-004736,2024-06-26,CUST-0003,Cat Food,Wet Cat Food Pouches,5,21.09,105.45,0.0
TXN-004737,2024-06-26,CUST-0162,Dog Toys,Tennis Ball Pack,2,11.69,23.38,0.0
TXN-004737,2024-06-26,CUST-0162,Dog Toys,Rope Tug Toy,1,17.02,17.02,0.0
TXN-004737,2024-06-26,CUST-0162,Health Products,Ear Cleaner,1,13.51,11.02,2.4898052590439343
TXN-004737,2024-06-26,CUST-0162,Dog Food,Premium Dry Dog Food,1,48.06,48.06,0.0
TXN-004738,2024-06-26,CUST-0060,Dog Food,Premium Dry Dog Food,2,39.26,78.52,0.0
TXN-004738,2024-06-26,CUST-0060,Dog Food,Grain-Free Dog Food,2,37.05,74.1,0.0
TXN-004738,2024-06-26,CUST-0060,Dog Food,Grain-Free Dog Food,1,37.72,37.72,0.0
TXN-004739,2024-06-26,CUST-0184,Dog Food,Senior Dog Diet,2,23.21,46.42,0.0
TXN-004739,2024-06-26,CUST-0184,Cat Toys,Catnip Mouse,3,6.46,19.38,0.0
TXN-004739,2024-06-26,CUST-0184,Dog Food,Wet Dog Food Cans,1,56.7,56.7,0.0
TXN-004739,2024-06-26,CUST-0184,Cat Food,Kitten Formula,1,19.65,19.65,0.0
TXN-004740,2024-06-26,CUST-0046,Cat Food,Hairball Control Formula,1,43.44,43.44,0.0
TXN-004741,2024-06-26,CUST-0164,Dog Toys,Rope Tug Toy,1,15.05,15.05,0.0
TXN-004741,2024-06-26,CUST-0164,Cat Toys,Laser Pointer,2,8.89,16.36,1.4173279806382726
TXN-004741,2024-06-26,CUST-0164,Dog Toys,Rubber Chew Toy,1,7.34,7.34,0.0
TXN-004742,2024-06-26,CUST-0051,Cat Food,Senior Cat Diet,1,31.98,31.98,0.0
TXN-004742,2024-06-26,CUST-0051,Pet Accessories,Cat Collar,1,8.44,8.44,0.0
TXN-004742,2024-06-26,CUST-0051,Dog Toys,Tennis Ball Pack,1,6.0,6.0,0.0
TXN-004742,2024-06-26,CUST-0051,Dog Food,Senior Dog Diet,1,49.97,49.97,0.0
TXN-004743,2024-06-26,CUST-0140,Cat Food,Senior Cat Diet,1,25.79,25.79,0.0
TXN-004743,2024-06-26,CUST-0140,Dog Food,Senior Dog Diet,1,44.92,44.92,0.0
TXN-004743,2024-06-26,CUST-0140,Cat Food,Kitten Formula,1,39.6,34.32,5.284456278416223
TXN-004744,2024-06-26,CUST-0134,Cat Food,Senior Cat Diet,1,39.52,39.52,0.0
TXN-004744,2024-06-26,CUST-0134,Dog Toys,Interactive Puzzle Toy,1,12.48,12.48,0.0
TXN-004744,2024-06-26,CUST-0134,Cat Food,Premium Cat Kibble,1,34.36,27.64,6.722225197665015
TXN-004745,2024-06-26,CUST-0137,Cat Food,Premium Cat Kibble,1,36.05,29.02,7.025449877798778
TXN-004745,2024-06-26,CUST-0137,Cat Toys,Catnip Mouse,1,9.07,9.07,0.0
TXN-004746,2024-06-26,CUST-0045,Dog Food,Puppy Kibble,1,47.75,47.75,0.0
TXN-004746,2024-06-26,CUST-0045,Cat Toys,Interactive Ball Tower,1,16.98,13.78,3.1956935651344613
TXN-004746,2024-06-26,CUST-0045,Cat Toys,Interactive Ball Tower,1,6.99,6.99,0.0
TXN-004747,2024-06-26,CUST-0153,Dog Food,Wet Dog Food Cans,2,33.64,67.28,0.0
TXN-004747,2024-06-26,CUST-0153,Dog Food,Premium Dry Dog Food,2,33.35,66.7,0.0
TXN-004747,2024-06-26,CUST-0153,Cat Toys,Feather Wand,1,12.76,12.76,0.0
TXN-004747,2024-06-26,CUST-0153,Dog Toys,Interactive Puzzle Toy,1,21.2,19.48,1.7211189182003137
TXN-004748,2024-06-26,CUST-0099,Cat Toys,Cat Tunnel,1,19.46,19.46,0.0
TXN-004748,2024-06-26,CUST-0099,Cat Food,Hairball Control Formula,1,44.17,44.17,0.0
TXN-004749,2024-06-26,CUST-0031,Dog Food,Wet Dog Food Cans,1,16.71,16.71,0.0
TXN-004749,2024-06-26,CUST-0031,Dog Food,Senior Dog Diet,1,20.23,20.23,0.0
TXN-004750,2024-06-26,CUST-0064,Dog Food,Premium Dry Dog Food,1,20.82,20.82,0.0
TXN-004750,2024-06-26,CUST-0064,Dog Toys,Rubber Chew Toy,2,6.39,10.15,2.6264380476049607
TXN-004750,2024-06-26,CUST-0064,Dog Food,Senior Dog Diet,2,48.45,96.9,0.0
TXN-004751,2024-06-26,CUST-0091,Dog Food,Senior Dog Diet,1,48.56,48.56,0.0
TXN-004751,2024-06-26,CUST-0091,Cat Toys,Feather Wand,1,8.57,8.57,0.0
TXN-004751,2024-06-26,CUST-0091,Cat Food,Kitten Formula,2,30.85,61.7,0.0
TXN-004751,2024-06-26,CUST-0091,Cat Food,Premium Cat Kibble,1,13.59,12.55,1.0384553356599877
TXN-004751,2024-06-26,CUST-0091,Grooming Supplies,Brush,3,29.36,88.08,0.0
TXN-004752,2024-06-26,CUST-0015,Grooming Services,Full Grooming,1,90.95,90.95,0.0
TXN-004752,2024-06-26,CUST-0015,Dog Food,Premium Dry Dog Food,1,19.92,19.92,0.0
TXN-004752,2024-06-26,CUST-0015,Pet Accessories,Cat Collar,1,11.11,11.11,0.0
TXN-004752,2024-06-26,CUST-0015,Cat Toys,Cat Tunnel,4,5.2,20.8,0.0
TXN-004753,2024-06-27,CUST-0082,Cat Food,Senior Cat Diet,2,33.59,67.18,0.0
TXN-004753,2024-06-27,CUST-0082,Cat Food,Senior Cat Diet,5,14.83,74.15,0.0
TXN-004753,2024-06-27,CUST-0082,Dog Toys,Plush Squeaky Toy,3,11.39,34.17,0.0
TXN-004753,2024-06-27,CUST-0082,Dog Food,Grain-Free Dog Food,2,38.49,58.03,18.951069797880034
TXN-004753,2024-06-27,CUST-0082,Dog Food,Premium Dry Dog Food,1,24.89,24.89,0.0
TXN-004754,2024-06-27,CUST-0129,Health Products,Flea & Tick Treatment,2,16.19,32.38,0.0
TXN-004755,2024-06-27,CUST-0066,Cat Toys,Feather Wand,1,10.43,10.43,0.0
TXN-004755,2024-06-27,CUST-0066,Dog Toys,Plush Squeaky Toy,1,24.56,24.56,0.0
TXN-004755,2024-06-27,CUST-0066,Grooming Supplies,Dog Shampoo,1,24.13,24.13,0.0
TXN-004755,2024-06-27,CUST-0066,Dog Food,Senior Dog Diet,3,37.33,111.99,0.0
TXN-004756,2024-06-27,CUST-0088,Grooming Services,Basic Bath,1,37.48,34.44,3.0361527361331704
TXN-004756,2024-06-27,CUST-0088,Dog Food,Grain-Free Dog Food,1,26.71,26.71,0.0
TXN-004757,2024-06-27,CUST-0098,Cat Food,Premium Cat Kibble,1,38.63,38.63,0.0
TXN-004757,2024-06-27,CUST-0098,Cat Food,Kitten Formula,2,25.32,50.64,0.0
TXN-004757,2024-06-27,CUST-0098,Cat Food,Wet Cat Food Pouches,1,35.23,35.23,0.0
TXN-004758,2024-06-27,CUST-0041,Dog Food,Wet Dog Food Cans,1,33.06,33.06,0.0
TXN-004758,2024-06-27,CUST-0041,Dog Food,Puppy Kibble,1,42.31,35.18,7.134492699721377
TXN-004759,2024-06-27,CUST-0158,Dog Food,Premium Dry Dog Food,1,32.67,25.97,6.699587803008571
TXN-004759,2024-06-27,CUST-0158,Dog Food,Grain-Free Dog Food,1,48.43,48.43,0.0
TXN-004759,2024-06-27,CUST-0158,Cat Food,Kitten Formula,1,37.47,37.47,0.0
TXN-004760,2024-06-27,CUST-0104,Dog Toys,Plush Squeaky Toy,1,18.75,18.75,0.0
TXN-004760,2024-06-27,CUST-0104,Cat Food,Wet Cat Food Pouches,3,33.31,99.93,0.0
TXN-004760,2024-06-27,CUST-0104,Dog Food,Wet Dog Food Cans,1,35.78,35.78,0.0
TXN-004761,2024-06-27,CUST-0065,Dog Toys,Rope Tug Toy,1,21.72,20.6,1.1180713846631638
TXN-004761,2024-06-27,CUST-0065,Cat Food,Senior Cat Diet,1,13.96,13.96,0.0
TXN-004761,2024-06-27,CUST-0065,Dog Food,Puppy Kibble,1,40.02,40.02,0.0
TXN-004762,2024-06-27,CUST-0098,Dog Toys,Plush Squeaky Toy,1,21.77,21.77,0.0
TXN-004762,2024-06-27,CUST-0098,Dog Toys,Rubber Chew Toy,1,11.83,11.83,0.0
TXN-004762,2024-06-27,CUST-0098,Cat Toys,Feather Wand,1,19.86,19.86,0.0
TXN-004763,2024-06-27,CUST-0190,Dog Food,Senior Dog Diet,1,47.92,47.92,0.0
TXN-004763,2024-06-27,CUST-0190,Dog Food,Premium Dry Dog Food,1,40.05,40.05,0.0
TXN-004764,2024-06-27,CUST-0013,Cat Toys,Catnip Mouse,4,13.35,53.4,0.0
TXN-004764,2024-06-27,CUST-0013,Dog Food,Premium Dry Dog Food,2,23.24,46.48,0.0
TXN-004764,2024-06-27,CUST-0013,Cat Food,Wet Cat Food Pouches,1,23.06,23.06,0.0
TXN-004764,2024-06-27,CUST-0013,Cat Food,Senior Cat Diet,1,35.66,35.66,0.0
TXN-004764,2024-06-27,CUST-0013,Dog Toys,Plush Squeaky Toy,1,9.73,9.73,0.0
TXN-004765,2024-06-27,CUST-0052,Dog Food,Wet Dog Food Cans,1,18.34,14.78,3.558039739419548
TXN-004765,2024-06-27,CUST-0052,Cat Food,Wet Cat Food Pouches,1,22.88,22.88,0.0
TXN-004765,2024-06-27,CUST-0052,Cat Toys,Feather Wand,2,17.03,34.06,0.0
TXN-004765,2024-06-27,CUST-0052,Cat Toys,Laser Pointer,2,8.56,17.12,0.0
TXN-004765,2024-06-27,CUST-0052,Health Products,Flea & Tick Treatment,2,18.08,36.16,0.0
TXN-004766,2024-06-27,CUST-0011,Pet Accessories,Cat Collar,3,22.36,67.08,0.0
TXN-004766,2024-06-27,CUST-0011,Cat Toys,Feather Wand,1,16.97,16.97,0.0
TXN-004767,2024-06-27,CUST-0160,Grooming Services,Teeth Cleaning,2,33.71,67.42,0.0
TXN-004767,2024-06-27,CUST-0160,Health Products,Joint Supplements,1,22.5,22.5,0.0
TXN-004767,2024-06-27,CUST-0160,Dog Food,Puppy Kibble,1,51.77,51.77,0.0
TXN-004768,2024-06-27,CUST-0173,Dog Food,Senior Dog Diet,1,49.79,49.79,0.0
TXN-004768,2024-06-27,CUST-0173,Cat Food,Kitten Formula,1,42.52,42.52,0.0
TXN-004768,2024-06-27,CUST-0173,Cat Toys,Catnip Mouse,1,13.08,13.08,0.0
TXN-004769,2024-06-27,CUST-0181,Dog Food,Puppy Kibble,1,30.23,30.23,0.0
TXN-004770,2024-06-27,CUST-0050,Pet Accessories,Cat Collar,1,14.74,14.74,0.0
TXN-004770,2024-06-27,CUST-0050,Pet Accessories,Pet Carrier,1,38.32,38.32,0.0
TXN-004771,2024-06-27,CUST-0174,Cat Food,Kitten Formula,1,41.84,41.84,0.0
TXN-004771,2024-06-27,CUST-0174,Cat Food,Wet Cat Food Pouches,1,30.19,30.19,0.0
TXN-004771,2024-06-27,CUST-0174,Dog Food,Grain-Free Dog Food,2,34.96,69.92,0.0
TXN-004771,2024-06-27,CUST-0174,Cat Toys,Laser Pointer,1,18.82,18.82,0.0
TXN-004771,2024-06-27,CUST-0174,Cat Toys,Cat Tunnel,1,16.54,16.54,0.0
TXN-004772,2024-06-27,CUST-0172,Dog Food,Senior Dog Diet,1,57.34,57.34,0.0
TXN-004772,2024-06-27,CUST-0172,Pet Accessories,Pet ID Tag,1,21.93,19.85,2.079324623714397
TXN-004773,2024-06-27,CUST-0180,Dog Toys,Rubber Chew Toy,2,13.23,24.18,2.2796274031749117
TXN-004773,2024-06-27,CUST-0180,Cat Food,Hairball Control Formula,2,19.19,38.38,0.0
TXN-004773,2024-06-27,CUST-0180,Cat Food,Senior Cat Diet,1,36.59,36.59,0.0
TXN-004773,2024-06-27,CUST-0180,Cat Food,Wet Cat Food Pouches,1,35.94,35.94,0.0
TXN-004774,2024-06-27,CUST-0134,Cat Food,Wet Cat Food Pouches,1,14.96,14.96,0.0
TXN-004774,2024-06-27,CUST-0134,Dog Food,Senior Dog Diet,1,50.06,50.06,0.0
TXN-004775,2024-06-27,CUST-0159,Dog Toys,Tennis Ball Pack,2,12.99,24.3,1.6846911691629431
TXN-004775,2024-06-27,CUST-0159,Dog Toys,Tennis Ball Pack,1,24.68,24.68,0.0
TXN-004776,2024-06-27,CUST-0120,Cat Toys,Laser Pointer,1,16.84,16.84,0.0
TXN-004776,2024-06-27,CUST-0120,Grooming Services,Teeth Cleaning,1,119.64,119.64,0.0
TXN-004776,2024-06-27,CUST-0120,Dog Food,Wet Dog Food Cans,1,21.49,21.49,0.0
TXN-004777,2024-06-28,CUST-0191,Health Products,Ear Cleaner,1,27.79,27.79,0.0
TXN-004777,2024-06-28,CUST-0191,Cat Food,Hairball Control Formula,2,26.49,52.98,0.0
TXN-004777,2024-06-28,CUST-0191,Dog Food,Grain-Free Dog Food,1,59.0,59.0,0.0
TXN-004777,2024-06-28,CUST-0191,Cat Toys,Feather Wand,1,18.45,16.82,1.6280566181022769
TXN-004778,2024-06-28,CUST-0051,Dog Food,Senior Dog Diet,2,51.66,103.32,0.0
TXN-004778,2024-06-28,CUST-0051,Grooming Supplies,Brush,1,13.91,13.91,0.0
TXN-004778,2024-06-28,CUST-0051,Dog Toys,Interactive Puzzle Toy,1,24.18,24.18,0.0
TXN-004778,2024-06-28,CUST-0051,Cat Toys,Interactive Ball Tower,1,5.2,5.2,0.0
TXN-004779,2024-06-28,CUST-0088,Cat Food,Senior Cat Diet,1,20.66,20.66,0.0
TXN-004779,2024-06-28,CUST-0088,Cat Food,Senior Cat Diet,1,32.5,32.5,0.0
TXN-004779,2024-06-28,CUST-0088,Dog Food,Senior Dog Diet,4,22.41,74.22,15.416728972274003
TXN-004779,2024-06-28,CUST-0088,Cat Food,Senior Cat Diet,1,39.76,39.76,0.0
TXN-004779,2024-06-28,CUST-0088,Dog Toys,Plush Squeaky Toy,3,15.12,45.36,0.0
TXN-004780,2024-06-28,CUST-0088,Cat Toys,Cat Tunnel,1,19.41,14.56,4.84898507018105
TXN-004780,2024-06-28,CUST-0088,Dog Food,Puppy Kibble,2,16.8,33.6,0.0
TXN-004781,2024-06-28,CUST-0166,Dog Toys,Interactive Puzzle Toy,1,20.59,17.22,3.366828703230502
TXN-004782,2024-06-28,CUST-0171,Dog Toys,Rope Tug Toy,1,12.44,12.44,0.0
TXN-004783,2024-06-28,CUST-0017,Pet Accessories,Pet ID Tag,1,37.39,37.39,0.0
